date,Appliances,lights,T1,RH_1,T2,RH_2,T6,RH_6,T_out,RH_out,Windspeed,Visibility,Tdewpoint
2016-01-12 07:50:00,60,30,19.79,48.3666666666667,19.1,45.0,5.0,96.09,5.1,91.3333333333333,5.0,38.16666666666669,3.85
2016-01-12 08:00:00,140,20,19.79,48.66666666666671,19.1,45.0,5.06,96.1566666666667,5.1,91.0,5.0,40.0,3.8
2016-01-12 08:10:00,110,30,19.79,48.533333333333296,19.06666666666669,45.06,5.09,96.0266666666667,5.05,91.0,5.0,40.0,3.7333333333333294
2016-01-12 08:20:00,90,10,19.89,50.0,19.0222222222222,45.0444444444444,5.09,95.76,5.0,91.0,5.0,40.0,3.6666666666666714
2016-01-12 08:30:00,60,0,19.89,48.7333333333333,19.1,45.2,5.0,95.4566666666667,4.95,91.0,5.0,40.0,3.6
2016-01-12 08:40:00,60,0,19.89,48.0266666666667,19.033333333333296,45.1266666666667,4.7933333333333294,94.79,4.9,91.0,5.0,40.0,3.53333333333333
2016-01-12 08:50:00,60,0,19.89,47.6333333333333,19.0,45.09,4.46666666666667,94.1933333333333,4.85,91.0,5.0,40.0,3.466666666666669
2016-01-12 09:00:00,50,0,19.8566666666667,47.0633333333333,19.0,45.03,4.2975,94.45,4.8,91.0,5.0,40.0,3.4
2016-01-12 09:10:00,60,0,19.79,46.6566666666667,19.0,44.9666666666667,4.06333333333333,94.1933333333333,4.883333333333329,91.0,5.0,38.16666666666669,3.4833333333333294
2016-01-12 09:20:00,50,0,19.79,46.33333333333329,19.0,44.8266666666667,4.03,94.6666666666667,4.96666666666667,91.0,5.0,36.33333333333329,3.56666666666667
2016-01-12 09:30:00,30,0,19.79,46.0666666666667,19.0,44.645,4.09,95.0,5.05,91.0,5.0,34.5,3.65
2016-01-12 09:40:00,40,0,19.76,45.863333333333294,18.963333333333296,44.56,4.1233333333333295,95.3966666666667,5.133333333333329,91.0,5.0,32.66666666666669,3.7333333333333294
2016-01-12 09:50:00,30,0,19.7,45.79,18.963333333333296,44.433333333333294,4.263333333333329,95.79666666666668,5.21666666666667,91.0,5.0,30.8333333333333,3.8166666666666704
2016-01-12 10:00:00,260,0,19.7,45.6633333333333,18.89,44.29,4.463333333333329,96.26,5.3,91.0,5.0,29.0,3.9
2016-01-12 10:10:00,500,0,19.7,45.59,18.89,44.23,4.73,96.46666666666668,5.48333333333333,90.1666666666667,5.0,30.8333333333333,3.95
2016-01-12 10:20:00,450,0,19.73,47.793333333333294,18.9266666666667,44.23,5.03,96.56,5.66666666666667,89.3333333333333,5.0,32.66666666666669,4.0
2016-01-12 10:30:00,50,10,19.79,48.793333333333294,19.0,44.363333333333294,5.15666666666667,96.5,5.85,88.5,5.0,34.5,4.05
2016-01-12 10:40:00,60,0,19.89,47.94,19.033333333333296,44.5666666666667,5.3333333333333295,96.56,6.03333333333333,87.6666666666667,5.0,36.33333333333329,4.1
2016-01-12 10:50:00,60,0,19.89,47.16,19.033333333333296,44.5666666666667,5.4,96.29333333333328,6.21666666666667,86.8333333333333,5.0,38.16666666666669,4.15
2016-01-12 11:00:00,50,0,19.89,46.7666666666667,19.033333333333296,44.5,5.53,96.19,6.4,86.0,5.0,40.0,4.2
2016-01-12 11:10:00,50,0,20.0,46.2966666666667,19.1,44.5,5.79666666666667,96.19,6.5,85.1666666666667,5.3333333333333295,38.0,4.16666666666667
2016-01-12 11:20:00,50,0,20.0,45.963333333333296,19.1,44.4666666666667,5.8333333333333295,95.02333333333328,6.6,84.3333333333333,5.66666666666667,36.0,4.133333333333329
2016-01-12 11:30:00,60,0,20.0,46.223333333333294,19.1,44.4,5.96666666666667,94.56333333333328,6.7,83.5,6.0,34.0,4.1
2016-01-12 11:40:00,60,0,20.0,45.963333333333296,19.1,44.29,6.245,93.745,6.8,82.6666666666667,6.3333333333333295,32.0,4.06666666666667
2016-01-12 11:50:00,60,0,20.0,45.723333333333294,19.15,44.245,6.43333333333333,91.23,6.9,81.8333333333333,6.66666666666667,30.0,4.03333333333333
2016-01-12 12:00:00,60,0,20.0,45.6633333333333,19.2,44.2,6.5,88.8966666666667,7.0,81.0,7.0,28.0,4.0
2016-01-12 12:10:00,190,0,20.033333333333296,45.5,19.2,44.1266666666667,6.59,85.4633333333333,7.0833333333333295,80.6666666666667,7.0,30.0,4.01666666666667
2016-01-12 12:20:00,220,0,20.1,45.69333333333329,19.2,43.9,6.65666666666667,84.3966666666667,7.16666666666667,80.3333333333333,7.0,32.0,4.03333333333333
2016-01-12 12:30:00,170,0,20.1,45.4,19.2,43.9,6.93333333333333,83.09999999999998,7.25,80.0,7.0,34.0,4.05
2016-01-12 12:40:00,390,0,20.1,45.3266666666667,19.2,43.856,7.12666666666667,82.8933333333333,7.3333333333333295,79.6666666666667,7.0,36.0,4.06666666666667
2016-01-12 12:50:00,90,0,20.1,45.3266666666667,19.2,43.7,7.43333333333333,82.3333333333333,7.416666666666669,79.3333333333333,7.0,38.0,4.0833333333333295
2016-01-12 13:00:00,60,0,20.1666666666667,46.9933333333333,19.2,43.76,7.5,81.0,7.5,79.0,7.0,40.0,4.1
2016-01-12 13:10:00,290,0,20.1,46.43,19.1,43.8175,7.4,80.36,7.416666666666669,79.3333333333333,7.16666666666667,40.0,4.06666666666667
2016-01-12 13:20:00,130,0,20.1,46.03,19.1,43.838125,7.46666666666667,80.36,7.3333333333333295,79.6666666666667,7.3333333333333295,40.0,4.03333333333333
2016-01-12 13:30:00,140,0,20.06666666666669,45.363333333333294,19.1,43.745,7.656666666666669,78.79,7.25,80.0,7.5,40.0,4.0
2016-01-12 13:40:00,240,0,20.0,44.963333333333296,19.1,43.5955555555556,7.53,78.18999999999998,7.16666666666667,80.3333333333333,7.666666666666669,40.0,3.966666666666669
2016-01-12 13:50:00,50,0,20.0,44.76,19.1,43.488888888888894,7.6233333333333295,78.73,7.0833333333333295,80.6666666666667,7.8333333333333295,40.0,3.9333333333333296
2016-01-12 14:00:00,60,0,20.0,44.595,19.1,43.425,7.69,77.1966666666667,7.0,81.0,8.0,40.0,3.9
2016-01-12 14:10:00,60,0,20.0,44.433333333333294,19.1,43.334,7.559999999999999,76.3233333333333,6.98333333333333,80.1666666666667,7.5,40.0,3.7333333333333294
2016-01-12 14:20:00,60,0,20.0,44.26,19.1,43.29,7.43333333333333,76.4633333333333,6.96666666666667,79.3333333333333,7.0,40.0,3.56666666666667
2016-01-12 14:30:00,370,0,20.0,44.2,19.1,43.29,7.295,77.4,6.95,78.5,6.5,40.0,3.4
2016-01-12 14:40:00,200,0,20.0,44.06,19.033333333333296,43.23,6.9,77.6333333333333,6.93333333333333,77.6666666666667,6.0,40.0,3.2333333333333294
2016-01-12 14:50:00,70,0,20.0,44.06,19.0,43.2,6.96666666666667,78.82666666666668,6.91666666666667,76.8333333333333,5.5,40.0,3.06666666666667
2016-01-12 15:00:00,50,0,20.0,44.09,19.0,43.1266666666667,6.96666666666667,79.48999999999998,6.9,76.0,5.0,40.0,2.9
2016-01-12 15:10:00,40,0,20.0,44.03,19.0,43.09,6.8333333333333295,78.7566666666667,6.8,77.0,4.8333333333333295,40.0,3.0
2016-01-12 15:20:00,40,0,19.963333333333296,43.9,18.9266666666667,43.09,6.36666666666667,79.06,6.7,78.0,4.66666666666667,40.0,3.1
2016-01-12 15:30:00,30,0,19.963333333333296,43.9,19.033333333333296,43.06,6.43333333333333,82.5333333333333,6.6,79.0,4.5,40.0,3.2
2016-01-12 15:40:00,30,0,20.0,43.863333333333294,19.1,43.0,6.93333333333333,81.0266666666667,6.5,80.0,4.3333333333333295,40.0,3.3
2016-01-12 15:50:00,30,0,20.06666666666669,43.863333333333294,19.1333333333333,42.863333333333294,7.0,76.8333333333333,6.4,81.0,4.16666666666667,40.0,3.4
2016-01-12 16:00:00,30,0,20.1,43.79,19.2,42.715,6.93333333333333,75.1333333333333,6.3,82.0,4.0,40.0,3.5
2016-01-12 16:10:00,40,0,20.1,43.73,19.1363636363636,42.65,6.72666666666667,75.3333333333333,6.3333333333333295,80.8333333333333,4.5,38.16666666666669,3.3
2016-01-12 16:20:00,50,0,20.1,43.56,19.13,42.59,6.52666666666667,73.76,6.36666666666667,79.6666666666667,5.0,36.33333333333329,3.1
2016-01-12 16:30:00,40,0,20.1,43.433333333333294,19.1,42.59,6.3333333333333295,73.5,6.4,78.5,5.5,34.5,2.9
2016-01-12 16:40:00,40,0,20.1,43.1633333333333,19.0375,42.53375,6.1233333333333295,75.7,6.43333333333333,77.3333333333333,6.0,32.66666666666669,2.7
2016-01-12 16:50:00,40,0,20.1,43.03,19.00769230769229,42.43,6.19,76.3666666666667,6.46666666666667,76.1666666666667,6.5,30.8333333333333,2.5
2016-01-12 17:00:00,60,0,20.06666666666669,42.83333333333329,19.0,42.4181818181818,6.15666666666667,76.8933333333333,6.5,75.0,7.0,29.0,2.3
2016-01-12 17:10:00,60,10,20.0,42.6725,19.0,42.433333333333294,6.09,77.56,6.31666666666667,76.6666666666667,7.0,30.8333333333333,2.43333333333333
2016-01-12 17:20:00,210,20,20.0,42.53,18.99,42.4718181818182,6.09,77.995,6.133333333333329,78.3333333333333,7.0,32.66666666666669,2.56666666666667
2016-01-12 17:30:00,380,20,20.033333333333296,43.4966666666667,18.9022222222222,42.58,6.06,78.7,5.95,80.0,7.0,34.5,2.7
2016-01-12 17:40:00,370,40,20.033333333333296,42.963333333333296,18.89,42.56,5.93333333333333,81.0333333333333,5.76666666666667,81.6666666666667,7.0,36.33333333333329,2.833333333333329
2016-01-12 17:50:00,230,30,20.0,43.16,18.89,42.7966666666667,5.52666666666667,82.8933333333333,5.5833333333333295,83.3333333333333,7.0,38.16666666666669,2.966666666666669
2016-01-12 18:00:00,80,40,20.0,43.9,18.8566666666667,43.4,5.26,83.4333333333333,5.4,85.0,7.0,40.0,3.1
2016-01-12 18:10:00,90,30,20.0,43.7,18.8566666666667,43.4666666666667,5.06,84.2566666666667,5.3,86.0,6.8333333333333295,40.0,3.15
2016-01-12 18:20:00,70,20,20.0,43.76,18.9266666666667,43.363333333333294,4.93333333333333,85.06333333333329,5.2,87.0,6.66666666666667,40.0,3.2
2016-01-12 18:30:00,40,10,20.033333333333296,44.0,19.0,43.29,4.93333333333333,86.4566666666667,5.1,88.0,6.5,40.0,3.25
2016-01-12 18:40:00,40,0,20.1,44.26,19.2,43.29,5.0,87.66333333333331,5.0,89.0,6.3333333333333295,40.0,3.3
2016-01-12 18:50:00,30,0,20.1,44.2,19.245,43.245,4.9,88.6333333333333,4.9,90.0,6.16666666666667,40.0,3.35
2016-01-12 19:00:00,50,0,20.1,44.1266666666667,19.29,43.095,4.9,89.4266666666667,4.8,91.0,6.0,40.0,3.4
2016-01-12 19:10:00,50,0,20.1,44.06,19.37,42.92,4.86666666666667,90.2266666666667,4.75,91.3333333333333,6.16666666666667,40.0,3.4
2016-01-12 19:20:00,60,0,20.1,44.0,19.39,42.9,4.86666666666667,90.8933333333333,4.7,91.6666666666667,6.3333333333333295,40.0,3.4
2016-01-12 19:30:00,50,0,20.1,43.9,19.39,42.76,4.93333333333333,91.4,4.65,92.0,6.5,40.0,3.4
2016-01-12 19:40:00,60,0,20.1,43.8266666666667,19.39,42.7,4.93333333333333,91.26,4.6,92.3333333333333,6.66666666666667,40.0,3.4
2016-01-12 19:50:00,60,0,20.033333333333296,43.73,19.39,42.6633333333333,4.62666666666667,90.96333333333328,4.55,92.6666666666667,6.8333333333333295,40.0,3.4
2016-01-12 20:00:00,60,0,20.1,43.73,19.39,42.53,4.4,91.2725,4.5,93.0,7.0,40.0,3.4
2016-01-12 20:10:00,50,0,20.06666666666669,43.49,19.3566666666667,42.5,4.36666666666667,92.46,4.53333333333333,92.6666666666667,6.8333333333333295,40.0,3.4
2016-01-12 20:20:00,50,0,20.0,43.29,19.29,42.433333333333294,4.53,93.19,4.56666666666667,92.3333333333333,6.66666666666667,40.0,3.4
2016-01-12 20:30:00,50,0,20.0,43.145,19.29,42.45,4.59,93.19,4.6,92.0,6.5,40.0,3.4
2016-01-12 20:40:00,50,0,20.0,43.06,19.26,42.4666666666667,4.56,93.06,4.633333333333329,91.6666666666667,6.3333333333333295,40.0,3.4
2016-01-12 20:50:00,50,0,19.9266666666667,43.0,19.2,42.4,4.36666666666667,92.93333333333328,4.66666666666667,91.3333333333333,6.16666666666667,40.0,3.4
2016-01-12 21:00:00,60,0,19.89,42.863333333333294,19.2,42.3266666666667,4.263333333333329,93.3666666666667,4.7,91.0,6.0,40.0,3.4
2016-01-12 21:10:00,60,0,19.89,42.79,19.2,42.3266666666667,4.263333333333329,93.8933333333333,4.8,90.5,6.16666666666667,38.16666666666669,3.41666666666667
2016-01-12 21:20:00,40,0,19.89,42.7,19.1,42.363333333333294,4.4,94.26333333333328,4.9,90.0,6.3333333333333295,36.33333333333329,3.43333333333333
2016-01-12 21:30:00,30,0,19.82333333333329,42.6266666666667,19.1,42.29,4.46666666666667,94.3966666666667,5.0,89.5,6.5,34.5,3.45
2016-01-12 21:40:00,30,20,19.79,42.59,19.0444444444444,42.24,4.6233333333333295,94.4,5.1,89.0,6.66666666666667,32.66666666666669,3.466666666666669
2016-01-12 21:50:00,30,10,19.79,42.723333333333294,19.0,42.0563636363636,4.69,94.26,5.2,88.5,6.8333333333333295,30.8333333333333,3.4833333333333294
2016-01-12 22:00:00,40,0,19.76,42.76,19.0,41.8866666666667,4.8333333333333295,94.3966666666667,5.3,88.0,7.0,29.0,3.5
2016-01-12 22:10:00,50,10,19.7,42.7,19.0,41.988333333333294,4.96666666666667,94.59,5.3333333333333295,87.3333333333333,6.8333333333333295,30.8333333333333,3.4
2016-01-12 22:20:00,50,0,19.7,42.7,19.0,42.064285714285695,5.09,94.6266666666667,5.36666666666667,86.6666666666667,6.66666666666667,32.66666666666669,3.3
